DateTime,temp_f,humidity,pressure,pm1_0a,pm2_5a,pm10_0a,pm1_0b,pm2_5b,pm10_0b
2024-05-30 16:50:00,94.0,43.0,977.63,17.66,26.14,26.93,16.58,24.81,25.32
2024-05-30 16:52:00,97.0,43.0,979.86,17.29,26.62,28.55,15.67,22.81,23.02
2024-05-30 16:54:00,97.0,41.0,979.84,17.0,24.81,26.31,15.41,21.89,21.89
2024-05-30 16:56:00,97.0,43.0,979.92,17.36,25.67,27.24,15.38,23.02,23.83
2024-05-30 16:58:00,97.0,43.0,980.02,16.93,25.12,26.81,15.25,21.91,22.47
2024-05-30 17:00:00,97.0,43.0,980.09,18.02,26.73,27.69,16.71,23.88,23.98
2024-05-30 17:02:00,97.0,41.0,980.18,19.13,29.0,29.69,17.67,24.68,24.91
2024-05-30 17:04:00,96.0,41.0,979.94,17.88,26.56,27.47,16.02,23.23,24.04
2024-05-30 17:06:00,94.0,41.0,978.14,17.9,26.27,27.52,16.25,23.96,24.78
2024-05-30 17:08:00,97.0,42.0,980.3,19.2,29.3,31.23,17.79,25.84,26.44
2024-05-30 17:10:00,97.0,41.0,980.27,18.25,26.96,29.0,16.88,24.78,25.39
2024-05-30 17:12:00,97.0,41.0,980.27,18.74,29.26,30.49,17.58,26.29,26.65
2024-05-30 17:14:00,96.0,43.0,980.18,19.63,30.14,31.89,18.24,27.48,27.96
2024-05-30 17:16:00,96.0,42.0,980.11,21.2,30.8,31.8,18.77,27.63,28.67
2024-05-30 17:18:00,96.0,42.0,980.0,20.39,31.74,33.46,18.55,27.75,28.6
2024-05-30 17:20:00,96.0,42.0,979.94,19.66,31.11,32.61,20.02,29.29,30.47
2024-05-30 17:22:00,97.0,45.0,979.98,21.64,32.62,35.76,18.79,27.31,27.88
2024-05-30 17:24:00,97.0,44.0,979.94,23.37,37.27,39.44,21.12,33.89,34.93
2024-05-30 17:26:00,96.0,43.0,979.93,24.55,37.86,40.29,23.54,35.35,36.13
2024-05-30 17:28:00,96.0,44.0,979.91,27.53,42.6,45.4,26.29,40.36,41.66
2024-05-30 17:30:00,96.0,43.0,980.07,24.78,37.15,38.6,22.93,35.32,36.56
2024-05-30 17:32:00,96.0,42.0,980.21,23.74,36.66,39.19,22.53,34.8,35.65
2024-05-30 17:34:00,96.0,42.0,980.26,23.92,36.7,38.38,22.44,33.4,34.61
2024-05-30 17:36:00,96.0,44.0,980.33,23.95,35.57,36.84,21.74,32.47,33.28
2024-05-30 17:38:00,96.0,44.0,980.36,23.14,36.03,37.76,22.47,33.09,34.2
2024-05-30 17:40:00,96.0,44.0,980.47,24.39,36.28,37.82,22.19,32.45,33.33
2024-05-30 17:42:00,96.0,45.0,980.47,25.42,37.13,38.71,23.05,34.83,35.14
2024-05-30 17:44:00,96.0,44.0,980.53,26.41,39.78,41.53,24.24,36.25,36.98
2024-05-30 17:46:00,96.0,45.0,980.59,28.29,41.02,42.88,25.65,36.37,37.17
2024-05-30 17:48:00,96.0,46.0,980.61,29.69,44.1,45.75,25.84,37.66,38.62
2024-05-30 17:50:00,96.0,45.0,980.6,29.33,45.33,48.62,28.33,42.52,43.02
2024-05-30 17:52:00,96.0,44.0,980.76,30.5,46.03,49.0,27.54,43.54,44.76
2024-05-30 17:54:00,96.0,44.0,981.03,30.58,46.88,48.32,28.39,43.04,43.91
2024-05-30 17:56:00,96.0,45.0,981.22,31.0,47.76,50.12,29.81,44.9,45.67
2024-05-30 17:58:00,96.0,46.0,981.23,32.05,48.45,49.59,28.86,43.07,44.0
2024-05-30 18:00:00,95.0,48.0,981.31,32.86,49.57,51.34,30.77,45.75,46.25
2024-05-30 18:02:00,94.0,48.0,980.32,31.6,47.89,50.84,30.14,44.71,45.6
2024-05-30 18:04:00,95.0,48.0,981.62,31.41,47.53,49.78,28.91,42.67,43.11
2024-05-30 18:06:00,95.0,48.0,981.77,28.53,42.93,44.46,27.17,41.37,42.0
2024-05-30 18:08:00,95.0,48.0,981.91,28.78,44.38,46.13,26.04,39.93,40.27
2024-05-30 18:10:00,94.0,49.0,982.04,27.26,41.44,43.59,25.17,36.97,37.78
2024-05-30 18:12:00,93.0,50.0,982.2,23.07,36.39,38.74,20.27,31.93,32.7
2024-05-30 18:14:00,92.0,51.0,982.35,20.58,31.63,33.75,17.19,27.63,28.07
2024-05-30 18:16:00,91.0,52.0,982.27,13.36,20.48,22.02,13.07,20.26,21.0
2024-05-30 18:18:00,90.0,53.0,982.33,10.73,18.49,21.93,10.12,14.59,14.95
2024-05-30 18:20:00,88.0,53.0,981.29,8.77,15.39,18.04,7.81,14.05,14.76
2024-05-30 18:22:00,89.0,54.0,982.37,6.93,11.76,14.04,5.93,9.03,9.17
2024-05-30 18:24:00,88.0,54.0,982.32,6.13,11.17,11.97,6.09,8.93,9.28
2024-05-30 18:26:00,88.0,54.0,982.24,5.32,8.61,9.54,4.8,7.96,8.04
2024-05-30 18:28:00,88.0,55.0,982.19,4.53,6.76,7.4,4.12,6.51,7.28
2024-05-30 18:30:00,87.0,55.0,982.29,4.87,7.91,8.26,4.77,6.3,6.53
2024-05-30 18:32:00,87.0,56.0,982.26,5.35,7.85,9.07,5.33,7.93,8.17
2024-05-30 18:34:00,87.0,57.0,982.19,4.97,7.52,7.52,4.67,6.89,7.73
2024-05-30 18:36:00,86.0,58.0,981.98,6.53,10.37,11.09,7.02,10.79,11.6
2024-05-30 18:38:00,86.0,57.0,981.84,7.65,11.93,12.46,7.96,11.11,12.27
2024-05-30 18:40:00,86.0,58.0,981.82,8.35,12.91,13.91,8.14,11.79,12.32
2024-05-30 18:42:00,86.0,58.0,981.82,9.17,13.43,14.09,8.47,11.76,12.26
2024-05-30 18:44:00,86.0,59.0,981.85,7.98,12.52,14.39,7.67,11.82,12.67
2024-05-30 18:46:00,85.0,59.0,981.98,8.12,12.89,14.19,7.47,11.3,11.32
2024-05-30 18:48:00,85.0,61.0,982.15,6.76,11.76,12.98,6.67,10.53,11.04
2024-05-30 18:50:00,85.0,60.0,982.28,5.56,10.09,11.17,5.4,7.95,8.44
2024-05-30 18:52:00,85.0,60.0,982.31,5.25,8.82,9.88,4.88,7.2,7.3
2024-05-30 18:54:00,85.0,60.0,982.33,4.55,7.93,8.79,4.75,7.73,8.27
2024-05-30 18:56:00,85.0,60.0,982.39,4.79,8.05,9.47,5.07,7.79,7.95
2024-05-30 18:58:00,85.0,59.0,982.55,5.14,9.32,10.73,4.86,7.12,7.25
2024-05-30 19:00:00,85.0,60.0,982.73,5.35,8.26,8.44,5.29,8.03,8.21
2024-05-30 19:02:00,85.0,60.0,982.76,6.11,10.56,11.44,5.56,8.93,9.71
2024-05-30 19:04:00,85.0,60.0,982.82,7.18,11.12,12.16,7.3,11.11,11.59
2024-05-30 19:06:00,85.0,60.0,983.02,10.41,17.18,18.62,9.55,15.0,16.04
2024-05-30 19:08:00,85.0,61.0,983.34,15.32,23.86,26.32,14.73,23.3,24.2
2024-05-30 19:10:00,85.0,61.0,983.42,12.74,19.66,21.68,12.28,17.14,17.88
2024-05-30 19:12:00,85.0,61.0,983.35,10.15,15.58,16.57,9.57,13.86,14.67
2024-05-30 19:14:00,85.0,61.0,983.3,9.17,15.28,16.05,9.91,14.74,15.09
2024-05-30 19:16:00,85.0,60.0,983.28,8.57,13.05,13.76,8.29,12.95,13.29
2024-05-30 19:18:00,85.0,60.0,983.31,7.23,11.82,11.96,6.21,10.25,10.56
2024-05-30 19:20:00,85.0,60.0,983.47,8.38,11.61,13.02,7.47,11.47,11.88
2024-05-30 19:22:00,85.0,60.0,983.31,6.94,10.59,11.61,6.92,10.66,10.83
2024-05-30 19:24:00,85.0,60.0,983.09,7.75,11.6,12.38,6.93,10.33,10.73
2024-05-30 19:26:00,86.0,59.0,983.13,6.46,11.29,11.41,7.04,10.21,10.32
2024-05-30 19:28:00,86.0,60.0,983.27,7.42,11.81,12.86,6.95,10.16,10.16
2024-05-30 19:30:00,86.0,59.0,983.38,6.98,10.57,11.3,6.41,10.69,10.84
2024-05-30 19:32:00,86.0,59.0,983.48,7.12,11.44,12.11,6.47,9.43,9.72
2024-05-30 19:34:00,86.0,59.0,983.53,6.12,9.63,10.78,5.19,7.93,8.28
2024-05-30 19:36:00,86.0,60.0,983.69,7.05,12.0,12.33,6.47,10.8,11.43
2024-05-30 19:38:00,86.0,60.0,983.74,7.35,12.07,12.58,7.21,10.7,10.93
2024-05-30 19:40:00,86.0,60.0,983.74,8.18,12.44,12.82,7.76,11.28,11.53
2024-05-30 19:42:00,86.0,60.0,983.72,8.68,13.28,14.0,8.49,11.97,12.46
2024-05-30 19:44:00,86.0,60.0,983.73,7.91,12.47,13.03,7.55,11.55,11.95
2024-05-30 19:46:00,86.0,60.0,983.78,7.35,11.51,12.93,7.48,11.52,12.34
2024-05-30 19:48:00,86.0,60.0,983.73,7.66,11.5,13.04,7.03,11.66,11.88
2024-05-30 19:50:00,86.0,61.0,983.59,8.07,12.95,14.55,7.29,11.0,11.53
2024-05-30 19:52:00,86.0,61.0,983.49,7.4,12.77,13.49,7.75,11.16,11.46
2024-05-30 19:54:00,86.0,61.0,983.4,8.23,12.58,13.95,8.09,11.89,12.12
2024-05-30 19:56:00,85.0,61.0,983.77,8.5,12.7,13.3,7.84,11.33,12.28
2024-05-30 19:58:00,85.0,62.0,984.37,8.31,13.65,14.84,8.86,13.29,13.95
2024-05-30 20:00:00,84.0,62.0,984.41,7.56,12.55,13.33,7.44,11.83,12.24
2024-05-30 20:02:00,85.0,62.0,984.42,7.09,10.75,11.85,6.39,9.88,10.29
2024-05-30 20:04:00,84.0,62.0,984.61,8.26,13.17,15.36,7.05,10.42,10.42
2024-05-30 20:06:00,84.0,63.0,984.54,7.77,12.54,14.53,7.46,11.41,11.65
2024-05-30 20:08:00,84.0,63.0,984.44,7.91,12.48,14.12,7.62,12.12,12.66
2024-05-30 20:10:00,84.0,63.0,984.47,7.75,12.27,14.36,6.81,10.25,10.63
2024-05-30 20:12:00,84.0,63.0,984.38,6.16,9.65,11.02,5.73,9.38,9.71
2024-05-30 20:14:00,84.0,63.0,984.36,6.29,10.16,10.57,5.11,7.95,8.18
2024-05-30 20:16:00,84.0,64.0,984.38,5.81,11.14,11.77,6.25,9.98,10.75
2024-05-31 07:44:00,79.0,73.0,984.73,9.58,16.46,18.15,8.72,14.06,14.7
2024-05-31 07:46:00,80.0,69.0,984.68,9.18,17.51,21.12,9.41,17.9,19.45
2024-05-31 07:48:00,80.0,68.0,984.77,9.85,17.82,21.25,9.44,17.31,18.22
2024-05-31 07:50:00,81.0,68.0,984.79,10.88,16.53,19.36,9.58,15.51,16.77
2024-05-31 07:52:00,81.0,65.0,984.78,10.0,17.29,19.46,9.76,16.65,18.15
2024-05-31 07:54:00,81.0,65.0,984.79,9.04,14.79,16.67,8.48,13.43,14.07
2024-05-31 07:56:00,82.0,62.0,984.8,8.39,13.88,14.93,8.26,14.77,16.0
2024-05-31 07:58:00,82.0,63.0,984.77,7.28,12.33,13.74,7.34,11.36,12.41
2024-05-31 08:00:00,83.0,64.0,984.73,7.63,12.3,14.1,7.73,12.0,12.64
2024-05-31 08:02:00,83.0,60.0,984.73,7.64,12.4,14.49,7.67,11.88,12.5
2024-05-31 08:04:00,83.0,62.0,984.73,7.62,12.47,13.1,7.71,10.71,10.84
2024-05-31 08:06:00,83.0,60.0,984.77,8.16,11.79,13.17,7.31,10.0,10.34
2024-05-31 08:08:00,84.0,59.0,984.78,8.66,12.91,15.14,7.73,10.78,11.14
2024-05-31 08:10:00,84.0,60.0,984.8,9.73,13.64,14.63,8.33,11.04,11.46
2024-05-31 08:12:00,84.0,57.0,984.73,9.51,13.15,13.8,8.31,11.69,12.0
2024-05-31 08:14:00,84.0,59.0,984.74,7.86,10.84,11.98,7.91,10.6,10.75
2024-05-31 08:16:00,84.0,55.0,983.97,7.44,10.65,11.56,7.0,9.86,9.86
2024-05-31 08:18:00,85.0,59.0,984.74,6.97,10.1,10.88,6.56,9.21,10.12
2024-05-31 08:20:00,85.0,58.0,984.73,7.57,11.0,11.71,6.71,8.53,8.78
2024-05-31 08:22:00,84.0,60.0,983.73,6.33,9.52,10.43,6.24,9.55,9.76
2024-05-31 08:24:00,86.0,58.0,984.82,6.45,9.83,10.42,6.4,9.04,9.6
2024-05-31 08:26:00,86.0,55.0,984.82,6.61,10.3,10.3,5.76,8.71,9.08
2024-05-31 08:28:00,86.0,55.0,984.8,7.12,10.59,11.78,6.48,9.69,9.78
2024-05-31 08:30:00,86.0,56.0,984.86,6.54,10.58,11.23,6.16,8.61,8.75
2024-05-31 08:32:00,86.0,56.0,984.84,6.69,9.81,11.17,6.17,8.46,8.69
2024-05-31 08:34:00,86.0,56.0,984.8,8.16,12.43,13.26,7.27,10.68,11.05
2024-05-31 08:36:00,86.0,52.0,984.81,6.8,10.18,10.71,6.98,9.45,9.71
2024-05-31 08:38:00,87.0,53.0,984.75,7.47,11.25,12.36,6.37,9.51,9.67
2024-05-31 08:40:00,87.0,55.0,984.74,7.07,10.98,11.3,5.91,9.34,9.46
2024-05-31 08:42:00,87.0,54.0,984.72,6.71,9.51,9.87,6.07,8.6,8.79
2024-05-31 08:44:00,87.0,53.0,984.73,6.22,9.47,10.64,6.05,8.38,8.73
2024-05-31 08:46:00,87.0,51.0,984.72,6.46,10.02,10.35,5.59,7.81,8.09
2024-05-31 08:48:00,87.0,53.0,984.79,5.62,9.27,10.14,6.64,9.38,9.66
2024-05-31 08:50:00,87.0,53.0,984.78,5.86,9.12,9.48,5.7,7.86,7.98
2024-05-31 08:52:00,87.0,53.0,984.77,5.88,8.27,8.85,6.09,8.95,8.95
2024-05-31 08:54:00,87.0,53.0,984.79,5.67,9.24,10.86,6.09,9.16,9.19
2024-05-31 08:56:00,87.0,52.0,984.81,5.3,8.34,9.12,6.47,9.22,9.83
2024-05-31 08:58:00,88.0,52.0,984.8,5.9,8.95,9.28,5.47,8.22,8.34
2024-05-31 09:00:00,88.0,55.0,984.84,6.05,8.85,9.02,5.87,8.84,9.38
2024-05-31 09:02:00,88.0,52.0,984.87,5.73,9.47,10.69,5.42,8.21,8.47
2024-05-31 09:04:00,88.0,52.0,984.91,5.33,8.48,8.98,6.09,9.0,9.09
2024-05-31 09:06:00,88.0,53.0,984.89,7.0,10.17,11.07,6.12,8.9,8.97
2024-05-31 09:08:00,88.0,50.0,984.84,6.47,9.09,10.38,6.47,8.97,9.02
2024-05-31 09:10:00,88.0,50.0,984.85,7.14,10.36,10.47,6.25,9.18,9.36
2024-05-31 09:12:00,88.0,51.0,984.85,7.63,11.0,11.27,6.76,9.55,9.55
2024-05-31 09:14:00,89.0,53.0,984.91,7.95,12.24,13.26,7.39,10.37,10.47
2024-05-31 09:16:00,86.0,51.0,982.73,7.07,10.51,11.15,7.11,10.14,10.23
2024-05-31 09:18:00,89.0,51.0,984.96,6.95,10.27,10.59,6.96,10.09,10.3
2024-05-31 09:20:00,89.0,51.0,984.97,7.14,10.97,11.19,7.13,10.11,10.35
2024-05-31 09:22:00,89.0,50.0,985.03,6.73,10.89,11.75,6.88,9.17,9.21
2024-05-31 09:24:00,89.0,52.0,985.0,7.29,11.68,13.07,7.33,9.96,10.11
2024-05-31 09:26:00,89.0,52.0,985.01,7.6,11.46,12.21,6.95,9.31,9.31
2024-05-31 09:28:00,89.0,53.0,985.0,6.69,10.53,11.11,6.5,9.53,9.86
2024-05-31 09:30:00,89.0,51.0,984.92,7.04,10.25,11.4,7.09,10.36,10.46
2024-05-31 09:32:00,89.0,51.0,984.94,6.5,10.3,10.45,6.55,9.6,10.15
2024-05-31 09:34:00,89.0,50.0,984.96,7.21,10.05,11.19,7.02,9.69,9.9
2024-05-31 09:36:00,90.0,52.0,984.93,6.86,10.53,10.58,6.79,9.29,9.53
2024-05-31 09:38:00,90.0,51.0,984.84,6.85,10.46,11.49,6.2,8.43,8.98
2024-05-31 09:40:00,90.0,50.0,984.935,5.595,8.77,9.1,5.38,7.785,8.129999999999999
2024-05-31 09:42:00,90.0,48.0,984.96,5.73,8.53,8.92,5.73,8.67,8.85
2024-05-31 09:44:00,90.0,49.0,984.98,5.65,9.12,9.35,4.82,7.21,7.74
2024-05-31 09:46:00,90.0,50.0,984.97,5.72,8.18,8.4,5.22,7.56,7.88
2024-05-31 09:48:00,90.0,48.0,984.97,5.93,9.22,10.16,5.4,7.77,7.89
2024-05-31 09:50:00,90.0,49.0,984.83,6.53,9.83,10.83,5.91,8.54,9.16
2024-05-31 09:52:00,90.0,48.0,984.89,6.59,10.16,10.16,6.02,8.6,8.86
2024-05-31 09:54:00,91.0,49.0,984.87,5.21,8.68,9.34,6.03,8.28,8.53
2024-05-31 09:56:00,91.0,49.0,984.87,5.74,7.91,8.4,6.03,7.91,8.03
2024-05-31 09:58:00,91.0,48.0,984.84,5.8,8.98,9.46,5.57,7.71,8.07
2024-05-31 10:00:00,91.0,49.0,984.87,5.98,9.0,9.93,4.86,8.12,8.42
2024-05-31 10:02:00,91.0,52.0,984.9,5.83,9.26,10.97,5.34,8.34,8.46
2024-05-31 10:04:00,91.0,49.0,984.81,5.49,9.47,10.33,5.52,7.6,7.93
2024-05-31 10:06:00,91.0,48.0,984.91,6.05,8.55,8.93,5.14,7.9,8.03
2024-05-31 10:08:00,91.0,51.0,984.82,6.03,10.31,11.66,5.35,8.78,8.93
2024-05-31 10:12:00,91.0,52.0,984.84,6.38,10.16,10.16,6.19,9.67,10.14
2024-05-31 10:14:00,92.0,51.0,984.85,4.81,8.21,8.4,5.18,7.93,7.93
2024-05-31 10:16:00,92.0,51.0,984.87,6.56,10.51,10.74,4.58,7.24,7.44
2024-05-31 10:18:00,92.0,50.0,984.85,6.47,9.58,9.7,5.28,7.86,8.14
2024-05-31 10:20:00,92.0,49.0,984.82,5.76,9.95,10.4,5.25,8.44,8.44
2024-05-31 10:22:00,92.0,49.0,984.83,6.05,9.64,10.07,5.72,7.85,7.94
2024-05-31 10:24:00,92.0,49.0,984.85,5.95,8.98,9.84,5.37,7.58,7.81
2024-05-31 10:26:00,92.0,49.0,984.8,5.77,8.57,9.05,5.14,7.34,7.55
2024-05-31 10:28:00,92.0,51.0,984.82,6.79,9.84,10.22,6.03,8.83,9.17
2024-05-31 10:30:00,92.0,50.0,984.77,6.4,9.33,9.57,5.81,8.31,8.61
2024-05-31 10:32:00,93.0,51.0,984.81,6.09,9.48,10.41,5.86,8.28,8.4
2024-05-31 10:34:00,93.0,50.0,984.79,5.61,9.31,9.73,6.15,9.07,9.29
2024-05-31 10:36:00,93.0,45.0,984.8,5.62,9.27,9.62,5.9,7.85,8.03
2024-05-31 10:38:00,93.0,48.0,984.85,5.18,8.19,9.19,5.3,9.14,9.4
2024-05-31 10:40:00,93.0,49.0,984.87,5.76,8.41,9.07,5.38,7.54,7.68
2024-05-31 10:42:00,93.0,50.0,984.83,6.15,10.25,10.88,4.85,7.91,8.09
2024-05-31 10:44:00,93.0,49.0,984.8,6.07,9.61,10.49,5.41,8.1,8.31
2024-05-31 10:46:00,93.0,47.0,984.8,5.46,7.89,9.18,5.44,8.39,8.7
2024-05-31 10:48:00,93.0,47.0,984.81,5.78,9.08,9.58,5.3,7.7,8.02
2024-05-31 10:50:00,93.0,47.0,984.78,5.09,8.24,8.45,5.48,7.82,7.82
2024-05-31 10:52:00,93.0,47.0,984.84,5.49,8.47,8.98,4.88,7.6,7.79
2024-05-31 10:54:00,93.0,47.0,984.82,5.07,7.49,8.29,5.31,7.91,7.98
2024-05-31 10:56:00,93.0,50.0,984.83,5.05,8.23,8.68,4.91,7.16,7.52
2024-05-31 10:58:00,93.0,49.0,984.79,5.16,8.84,9.82,4.6,7.36,7.57
2024-05-31 11:00:00,93.0,49.0,984.77,5.41,8.17,8.67,5.16,7.7,7.96
2024-05-31 11:02:00,94.0,46.0,984.7,5.27,8.46,8.63,4.91,7.38,7.38
2024-05-31 11:04:00,94.0,48.0,984.7,5.38,8.48,9.31,4.93,7.09,7.47
2024-05-31 11:06:00,94.0,46.0,984.66,4.77,6.82,8.05,5.38,7.67,7.91
2024-05-31 11:08:00,94.0,48.0,984.64,5.03,7.37,7.86,3.69,5.91,6.24
2024-05-31 11:10:00,94.0,47.0,984.66,4.8,7.63,8.03,4.33,6.87,7.17
2024-05-31 11:12:00,94.0,48.0,984.61,4.33,7.31,7.98,4.23,6.56,6.72
2024-05-31 11:14:00,94.0,48.0,984.56,4.27,6.75,7.2,4.85,6.36,6.69
2024-05-31 11:16:00,94.0,46.0,984.46,4.19,7.07,7.74,4.0,5.95,6.29
2024-05-31 11:18:00,94.0,47.0,984.5,3.73,6.27,7.0,3.72,6.0,6.5
2024-05-31 11:20:00,94.0,49.0,984.37,4.2,7.08,7.42,3.79,5.5,5.75
2024-05-31 11:22:00,94.0,48.0,984.33,3.83,6.82,6.95,4.43,6.86,7.0
2024-05-31 11:24:00,95.0,47.0,984.29,4.22,7.15,7.78,3.58,5.41,5.41
2024-05-31 11:26:00,95.0,48.0,984.2,4.42,6.81,7.96,3.95,5.98,6.03
2024-05-31 11:28:00,95.0,47.0,984.23,4.0,6.15,6.71,4.16,6.47,6.88
2024-05-31 11:30:00,95.0,47.0,984.25,5.36,8.28,9.36,4.41,6.66,6.91
2024-05-31 11:32:00,95.0,46.0,984.25,4.31,7.09,7.8,4.3,6.23,6.42
2024-05-31 11:34:00,95.0,47.0,984.18,3.53,6.27,6.68,4.77,6.5,6.57
2024-05-31 11:36:00,95.0,47.0,984.21,3.64,6.57,7.29,4.54,6.53,6.9
2024-05-31 11:38:00,95.0,47.0,984.23,5.23,7.89,8.46,4.22,5.93,5.95
2024-05-31 11:40:00,95.0,47.0,984.19,4.29,7.8,8.22,4.61,6.32,6.82
2024-05-31 11:42:00,95.0,47.0,984.21,4.48,7.2,7.65,4.68,6.82,6.95
2024-05-31 11:44:00,95.0,46.0,984.2,4.53,7.12,7.69,4.02,6.21,6.29
2024-05-31 11:46:00,95.0,46.0,984.12,4.51,7.44,8.11,4.22,6.56,7.03
2024-05-31 11:48:00,95.0,45.0,984.08,4.36,6.59,7.83,3.91,5.86,5.86
2024-05-31 11:50:00,95.0,47.0,984.07,4.12,6.85,7.51,4.75,7.29,7.48
2024-05-31 11:52:00,95.0,46.0,984.0,4.76,6.7,7.22,4.05,5.77,6.07
2024-05-31 11:54:00,95.0,47.0,983.92,4.83,7.66,7.72,4.55,6.75,7.16
2024-05-31 11:56:00,95.0,46.0,983.95,4.38,7.19,7.86,4.29,6.56,6.56
2024-05-31 11:58:00,95.0,46.0,983.87,5.09,7.64,7.96,4.47,6.49,6.49
2024-05-31 12:00:00,96.0,46.0,983.85,4.78,7.37,7.93,4.52,6.52,6.81
2024-05-31 12:02:00,96.0,44.0,983.78,4.58,7.52,7.8,4.36,6.43,6.66
2024-05-31 12:04:00,96.0,44.0,983.74,5.05,8.14,8.58,4.17,6.41,6.84
2024-05-31 12:06:00,96.0,46.0,983.71,5.34,8.39,9.23,5.34,7.83,8.41
2024-05-31 12:08:00,96.0,46.0,983.67,5.12,7.98,8.73,5.36,8.48,9.02
2024-05-31 12:10:00,96.0,45.0,983.58,4.8,7.93,9.27,4.82,7.0,7.0
2024-05-31 12:12:00,96.0,46.0,983.55,5.52,8.68,9.27,5.21,7.5,7.95
2024-05-31 12:14:00,96.0,47.0,983.43,5.24,8.39,8.76,5.13,7.75,7.95
2024-05-31 12:16:00,96.0,45.0,983.42,5.46,9.21,9.6,5.33,8.26,8.47
2024-05-31 12:18:00,96.0,45.0,983.34,5.07,7.53,7.65,5.31,7.59,7.67
2024-05-31 12:20:00,96.0,45.0,983.33,4.98,7.78,8.03,4.46,7.41,7.82
2024-05-31 12:22:00,96.0,45.0,983.26,5.08,8.61,8.68,5.55,8.16,8.2
2024-05-31 12:24:00,96.0,47.0,983.23,5.02,8.32,8.63,4.97,7.59,7.81
2024-05-31 12:26:00,96.0,46.0,983.16,6.02,9.66,10.43,6.05,8.49,8.77
2024-05-31 12:28:00,96.0,46.0,983.13,5.4,8.95,9.91,5.21,8.12,8.28
2024-05-31 12:30:00,96.0,45.0,983.1,4.72,7.63,8.13,4.4,7.6,7.73
2024-05-31 12:32:00,96.0,45.0,983.07,5.38,8.6,8.93,5.79,7.91,7.93
2024-05-31 12:34:00,96.0,44.0,983.01,5.43,8.3,9.18,5.41,7.62,7.71
2024-05-31 12:36:00,96.0,44.0,982.96,5.14,8.07,8.59,4.88,7.79,8.16
2024-05-31 12:38:00,97.0,44.0,982.89,5.75,9.6,10.09,5.0,7.26,7.59
2024-05-31 12:40:00,97.0,45.0,982.79,5.81,8.97,10.0,5.29,8.38,8.38
2024-05-31 12:42:00,97.0,45.0,982.74,4.53,6.98,7.41,6.02,9.09,9.55
2024-05-31 12:44:00,96.0,46.0,982.68,6.36,9.57,9.91,4.81,7.16,7.82
2024-05-31 12:46:00,97.0,45.0,982.54,5.14,8.43,8.93,4.71,7.55,7.66
2024-05-31 12:48:00,97.0,42.0,982.53,4.95,8.49,8.77,11.27,15.42,15.64
2024-05-31 12:50:00,97.0,43.0,982.5,5.51,8.46,8.56,4.45,6.71,6.84
2024-05-31 12:52:00,97.0,43.0,982.49,4.42,7.29,8.64,5.52,7.6,7.6
2024-05-31 12:54:00,97.0,44.0,982.45,4.98,8.12,8.34,4.56,6.35,6.58
2024-05-31 12:56:00,97.0,44.0,982.38,4.75,8.02,8.54,4.98,7.02,7.14
2024-05-31 12:58:00,97.0,45.0,982.32,5.02,8.3,9.25,4.47,6.76,7.03
2024-05-31 13:00:00,97.0,44.0,982.37,5.33,8.42,9.18,4.44,6.67,7.11
2024-05-31 13:02:00,97.0,44.0,982.41,5.86,9.2,9.2,4.56,6.71,6.89
2024-05-31 13:04:00,97.0,44.0,982.4,4.86,7.11,7.68,4.49,7.16,7.23
2024-05-31 13:06:00,97.0,42.0,982.38,4.82,7.16,7.29,4.47,6.9,6.9
2024-05-31 13:08:00,94.0,45.0,980.09,4.95,6.95,8.17,4.74,7.28,7.46
2024-05-31 13:10:00,97.0,44.0,982.46,4.83,7.44,8.56,4.27,6.87,7.36
2024-05-31 13:12:00,97.0,45.0,982.41,5.04,7.51,8.04,4.43,6.55,7.05
2024-05-31 13:14:00,97.0,44.0,982.49,4.73,7.75,7.75,5.2,7.51,7.67
2024-05-31 13:16:00,97.0,42.0,982.46,4.7,8.04,8.93,4.81,7.6,7.86
2024-05-31 13:18:00,97.0,44.0,982.38,5.04,7.46,9.11,4.57,6.91,6.91
2024-05-31 13:20:00,96.0,42.0,982.4,5.09,8.72,8.81,5.04,7.35,7.53
2024-05-31 13:22:00,96.0,44.0,982.39,5.73,9.08,10.2,5.31,7.85,8.04
2024-05-31 13:24:00,97.0,45.0,982.34,5.61,8.77,8.89,5.12,7.5,7.5
2024-05-31 13:26:00,97.0,45.0,982.28,5.05,7.89,7.91,5.32,7.81,8.16
2024-05-31 13:28:00,97.0,44.0,982.25,4.98,7.46,7.95,4.88,7.86,8.09
2024-05-31 13:30:00,97.0,43.0,982.22,5.42,8.98,9.25,5.41,7.39,7.39
2024-05-31 13:32:00,97.0,43.0,982.23,5.35,7.91,8.63,5.44,6.86,6.88
2024-05-31 13:34:00,97.0,42.0,982.18,5.02,7.83,8.73,5.24,6.91,6.95
2024-05-31 13:36:00,97.0,42.0,982.16,4.39,6.77,7.02,4.78,6.97,7.1
2024-05-31 13:38:00,97.0,41.0,982.15,5.11,7.89,8.11,5.41,7.43,7.64
2024-05-31 13:40:00,97.0,42.0,982.09,4.78,7.59,8.08,4.4,6.33,6.76
2024-05-31 13:42:00,98.0,43.0,982.0,5.45,8.12,9.35,4.71,6.84,6.89
2024-05-31 13:44:00,98.0,44.0,982.0,4.53,7.91,8.48,4.63,6.65,6.65
