DateTime,temp_c_ple,humidity_ple,pressure_ple,pm1_0a,pm2_5a,pm10_0a,pm1_0b,pm2_5b,pm10_0b,temp_c_keg,humidity_keg,pressure_keg,pm1_0k,pm2_5k,pm10_0k
2024-06-01 01:36:00,28.89,65.0,983.85,28.88,42.23,43.8,28.11,38.96,39.55,26.5,73.43,98392.92,35.21,49.82,50.81
2024-06-01 01:38:00,28.89,64.0,983.86,28.57,38.45,40.09,25.85,36.51,37.1,26.41,66.82,98391.51,32.17,44.82,46.29
2024-06-01 01:40:00,28.89,64.0,983.84,30.85,44.09,45.91,25.86,36.11,36.74,26.43,65.08,98390.08,31.9,43.12,44.28
2024-06-01 01:42:00,28.89,65.0,983.76,25.09,35.49,36.25,23.93,33.18,33.71,26.4,64.04,98386.28,27.36,37.35,37.98
2024-06-01 01:44:00,28.33,65.0,982.77,24.36,35.37,36.68,24.21,33.4,33.89,26.36,61.51,98381.56,26.29,37.17,38.45
2024-06-01 01:46:00,28.89,65.0,983.72,24.2,33.5,35.43,22.09,30.45,31.12,26.4,67.19,98379.4,26.21,36.44,38.01
2024-06-01 01:48:00,28.89,65.0,983.75,22.73,32.38,33.75,21.29,29.02,29.37,26.46,70.0,98380.37,25.25,35.26,36.44
2024-06-01 01:50:00,28.89,64.0,983.7,21.96,32.85,34.25,21.16,28.71,29.62,26.45,68.53,98379.72,24.36,34.08,34.83
2024-06-01 01:52:00,28.89,62.0,983.69,22.1,32.41,34.4,20.42,28.77,29.47,26.38,63.63,98374.62,23.24,33.38,34.14
2024-06-01 01:54:00,28.89,64.0,983.71,22.43,32.45,33.23,21.62,30.8,31.22,26.31,61.23,98372.25,24.3,33.06,34.66
2024-06-01 01:56:00,28.89,63.0,983.63,22.76,32.8,34.76,21.5,31.34,31.9,26.3,62.3,98371.83,23.06,33.96,34.89
2024-06-01 01:58:00,28.89,66.0,983.63,24.06,34.31,36.52,22.04,32.91,33.5,26.32,63.81,98371.81,24.32,34.81,35.22
2024-06-01 02:00:00,28.89,63.0,983.32,22.16,33.25,34.58,21.88,31.04,32.25,26.3,65.03,98369.66,25.64,35.94,36.96
2024-06-01 02:02:00,28.89,64.0,983.56,21.91,32.29,33.58,20.98,29.02,30.45,26.32,65.37,98366.77,25.9,36.17,37.0
2024-06-01 02:04:00,28.89,65.0,983.54,23.14,34.79,36.5,20.52,30.88,31.71,26.27,63.27,98361.74,24.24,34.01,35.42
2024-06-01 02:06:00,28.89,66.0,983.53,23.58,36.27,38.65,20.73,31.12,32.19,26.28,66.98,98359.04,24.74,35.66,37.22
2024-06-01 02:08:00,28.89,65.0,983.48,22.95,33.77,36.38,22.07,31.84,32.54,26.29,68.06,98356.41,24.32,36.38,37.88
2024-06-01 02:10:00,28.89,64.0,983.49,22.54,32.84,35.49,21.4,31.31,31.56,26.28,64.1,98352.76,23.68,32.75,34.3
2024-06-01 02:12:00,28.89,65.0,983.45,23.73,36.07,38.41,22.51,34.54,35.33,26.27,65.34,98352.29,24.02,35.19,36.21
2024-06-01 02:14:00,28.89,64.0,983.53,22.18,30.75,32.54,20.84,31.35,31.89,26.26,64.24,98351.17,24.22,35.12,37.01
2024-06-01 02:16:00,28.89,65.0,983.45,23.82,36.66,38.36,21.91,31.19,31.82,26.23,62.55,98351.3,24.04,35.36,36.04
2024-06-01 02:18:00,28.89,62.0,983.47,22.6,34.44,35.87,22.1,33.86,35.0,26.25,66.06,98353.22,25.26,35.96,37.99
2024-06-01 02:20:00,28.89,64.0,983.49,23.43,37.38,40.47,21.41,31.21,31.75,26.28,67.83,98353.76,24.52,36.05,37.29
2024-06-01 02:22:00,28.89,66.0,983.46,22.4,32.4,34.71,21.38,31.96,32.36,26.2,66.58,98352.93,24.02,35.51,36.52
2024-06-01 02:24:00,28.89,66.0,983.42,22.43,34.66,37.21,22.02,31.44,31.81,26.2,69.58,98352.06,25.02,37.3,38.78
2024-06-01 02:26:00,28.89,65.0,983.4,22.11,34.26,35.94,20.21,30.6,31.61,26.23,69.99,98348.98,24.12,34.22,35.94
2024-06-01 02:28:00,28.89,64.0,983.44,23.18,35.12,37.7,21.27,30.82,32.04,26.21,66.8,98345.98,24.49,35.19,36.58
2024-06-01 02:30:00,28.89,64.0,983.38,23.88,36.49,38.44,22.6,34.15,35.34,26.23,67.72,98346.3,23.78,35.5,36.34
2024-06-01 02:32:00,28.89,66.0,983.39,24.12,36.65,37.98,23.41,36.07,37.22,26.19,65.08,98345.92,24.84,37.2,38.67
2024-06-01 02:34:00,28.89,66.0,983.33,23.8,36.31,37.85,22.52,34.39,35.2,26.22,69.96,98343.3,26.34,37.79,39.04
2024-06-01 02:36:00,28.89,66.0,983.31,22.23,33.66,34.82,21.18,32.04,32.54,26.2,67.81,98340.79,25.61,37.14,38.1
2024-06-01 02:38:00,28.89,66.0,983.35,23.05,35.0,37.73,21.42,31.82,31.98,26.23,69.2,98337.63,24.41,35.92,36.62
2024-06-01 02:40:00,28.89,66.0,983.33,21.14,33.51,34.58,20.55,29.95,31.12,26.29,75.29,98338.91,24.79,37.67,38.79
2024-06-01 02:42:00,28.89,67.0,983.32,21.61,32.29,34.02,21.41,31.14,31.77,26.17,69.6,98336.79,21.45,32.55,33.91
2024-06-01 02:44:00,28.89,66.0,983.31,20.98,33.25,35.24,19.46,28.86,29.0,26.22,71.78,98335.14,23.49,35.51,36.9
2024-06-01 02:46:00,28.89,66.0,983.29,20.32,32.64,33.87,19.03,29.19,30.05,26.21,68.12,98330.94,21.86,32.71,33.72
2024-06-01 02:48:00,28.89,63.0,983.33,20.42,31.36,32.82,18.89,27.21,27.68,26.2,65.3,98332.32,21.8,32.26,33.09
2024-06-01 02:50:00,28.89,64.0,983.34,19.6,29.45,31.49,18.04,26.29,26.91,26.22,68.13,98336.59,20.16,30.12,31.64
2024-06-01 02:52:00,28.89,65.0,983.31,20.27,31.53,32.6,18.61,28.83,29.34,26.11,67.12,98338.04,20.08,28.42,29.04
2024-06-01 02:54:00,28.89,66.0,983.31,20.67,31.47,32.37,19.71,29.82,30.55,26.06,65.7,98335.93,21.95,33.14,34.25
2024-06-01 02:56:00,28.89,67.0,983.26,21.64,32.02,33.56,19.86,29.04,29.93,26.09,67.52,98335.6,22.46,33.17,34.15
2024-06-01 02:58:00,28.89,65.0,983.22,20.98,30.79,33.0,19.21,29.65,30.25,26.13,68.54,98334.25,22.72,33.62,34.42
2024-06-01 03:00:00,28.89,61.0,983.16,18.6,27.57,29.52,17.62,26.09,27.0,26.1,67.1,98329.23,21.54,32.33,33.28
2024-06-01 03:02:00,28.89,66.0,983.18,20.71,31.74,33.09,19.09,28.91,29.25,26.02,62.35,98321.68,20.19,30.7,31.49
2024-06-01 03:04:00,28.89,62.0,983.16,18.49,28.02,29.55,17.29,25.66,26.2,25.96,64.05,98318.4,20.86,32.28,32.9
2024-06-01 03:06:00,28.89,64.0,983.18,19.05,27.62,29.53,18.81,26.42,27.25,25.93,62.01,98315.48,18.85,27.88,28.52
2024-06-01 03:08:00,28.89,63.0,983.21,19.02,29.13,30.62,17.28,26.07,27.19,25.86,62.03,98316.52,19.01,27.64,28.49
2024-06-01 03:10:00,28.89,64.0,983.19,19.72,28.31,29.55,16.79,25.29,26.18,25.85,64.03,98319.95,19.95,31.11,32.11
2024-06-01 03:12:00,28.89,65.0,983.24,17.21,27.1,29.02,16.39,24.8,25.17,25.84,62.45,98323.3,19.2,28.54,29.39
2024-06-01 03:14:00,28.89,64.0,983.31,16.8,24.59,25.5,15.89,23.02,23.59,25.86,63.04,98325.69,17.75,25.75,26.7
2024-06-01 03:16:00,28.89,66.0,983.3,17.37,24.86,25.79,16.56,24.0,24.81,25.89,65.07,98328.03,17.51,27.04,27.96
2024-06-01 03:18:00,28.89,66.0,983.26,17.57,27.06,28.43,15.36,23.12,23.47,25.89,64.39,98330.76,18.1,27.64,28.9
2024-06-01 03:20:00,28.89,66.0,983.26,16.79,25.39,27.07,15.84,23.54,23.91,25.96,66.81,98329.95,18.23,27.21,27.91
2024-06-01 03:22:00,27.78,64.0,982.22,16.41,23.34,24.67,15.26,22.91,23.26,26.01,67.27,98328.32,17.59,25.3,26.6
2024-06-01 03:24:00,28.89,67.0,983.24,16.5,24.39,25.55,16.31,23.24,23.53,26.01,67.14,98326.08,17.9,25.82,26.39
2024-06-01 03:26:00,28.89,66.0,983.24,16.78,24.53,25.59,16.76,23.55,24.29,26.0,67.4,98324.79,18.74,26.4,27.66
2024-06-01 03:28:00,28.89,67.0,983.28,18.47,27.75,29.39,16.25,23.0,23.44,25.94,64.95,98324.16,17.1,25.69,26.14
2024-06-01 03:30:00,28.89,65.0,983.25,16.62,25.04,26.47,15.59,22.11,22.18,26.03,70.19,98326.2,18.82,27.41,27.9
2024-06-01 03:32:00,28.89,66.0,983.25,17.51,25.26,27.44,16.45,24.07,24.4,25.96,65.52,98325.61,17.46,26.85,27.69
2024-06-01 03:34:00,28.89,67.0,983.28,18.05,26.29,27.82,16.24,23.89,24.67,25.96,66.05,98325.95,17.89,26.22,27.09
2024-06-01 03:36:00,28.89,67.0,983.26,17.22,26.89,29.29,16.5,23.79,23.95,25.99,66.61,98325.45,17.99,27.4,27.8
2024-06-01 03:38:00,28.89,67.0,983.27,17.7,26.17,27.26,16.18,23.96,24.16,26.05,69.76,98326.4,20.05,29.28,30.52
2024-06-01 03:40:00,28.89,67.0,983.3,18.47,28.42,29.58,17.69,24.85,25.56,26.05,69.04,98326.55,18.15,25.9,26.22
2024-06-01 03:42:00,28.89,67.0,983.31,17.5,24.8,26.2,16.41,23.52,24.14,26.1,72.65,98328.34,20.23,28.59,30.0
2024-06-01 03:44:00,28.89,66.0,983.37,17.19,25.47,26.14,16.44,23.44,23.8,26.04,72.2,98331.28,19.88,28.41,29.26
2024-06-01 03:46:00,28.33,67.0,983.38,18.37,27.06,28.78,16.47,24.17,24.48,26.05,73.01,98336.3,19.04,28.51,29.34
2024-06-01 03:48:00,28.89,68.0,983.38,18.86,27.9,29.6,18.19,26.51,26.72,26.01,73.33,98338.69,19.98,29.6,30.49
2024-06-01 03:50:00,28.33,66.0,983.2,16.84,24.77,27.54,17.11,25.09,25.41,26.0,75.27,98343.53,20.52,30.6,31.49
2024-06-01 03:52:00,28.89,68.0,983.39,19.47,29.58,31.53,17.95,27.26,27.62,25.94,69.0,98340.97,19.35,28.26,28.74
2024-06-01 03:54:00,28.33,64.0,983.36,18.12,26.11,26.96,17.27,25.3,25.82,25.99,71.69,98338.17,20.21,30.66,31.35
2024-06-01 03:56:00,28.33,65.0,983.38,19.6,29.3,31.0,19.37,26.95,27.2,25.95,68.44,98339.98,19.98,28.49,29.25
2024-06-01 03:58:00,28.89,67.0,983.43,20.71,32.61,33.69,20.39,28.64,29.42,25.89,65.92,98340.82,20.23,30.25,32.04
2024-06-01 04:00:00,28.89,68.0,983.47,22.41,33.45,35.38,21.61,32.0,32.04,25.9,70.33,98346.31,22.45,33.94,35.31
2024-06-01 04:02:00,28.89,68.0,983.49,21.95,32.86,34.79,20.48,30.89,31.48,25.93,72.69,98349.3,24.01,34.5,36.04
2024-06-01 04:04:00,28.89,69.0,983.52,23.87,37.7,40.36,21.5,32.88,33.08,25.94,72.0,98351.43,23.06,34.26,35.04
2024-06-01 04:06:00,28.89,68.0,983.47,23.0,35.94,37.92,20.84,32.07,32.86,25.99,73.27,98356.43,23.72,35.79,36.55
2024-06-01 04:08:00,28.33,66.0,983.47,20.25,29.77,31.5,18.95,30.88,31.39,26.04,74.0,98358.0,24.29,36.7,38.58
2024-06-01 04:10:00,28.33,64.0,983.52,19.57,31.09,33.54,18.55,27.11,27.49,25.93,66.76,98355.05,21.05,32.76,34.0
2024-06-01 04:12:00,28.89,67.0,983.54,19.11,28.98,31.55,18.14,26.93,27.23,25.87,65.3,98355.28,19.74,29.76,31.11
2024-06-01 04:14:00,28.89,68.0,983.54,19.46,30.24,32.02,18.04,26.93,27.18,25.89,68.01,98357.61,21.2,31.85,33.1
2024-06-01 04:16:00,28.89,67.0,983.58,18.12,27.68,29.45,16.56,27.15,27.51,25.95,71.4,98361.07,20.61,31.52,32.2
2024-06-01 04:18:00,28.89,68.0,983.58,17.66,27.0,28.14,17.16,25.26,25.53,25.97,71.8,98361.24,19.35,29.99,31.02
2024-06-01 04:20:00,28.89,66.0,983.6,18.16,27.11,28.46,17.09,25.11,26.27,25.96,71.55,98362.9,18.69,28.78,29.99
2024-06-01 04:22:00,28.89,66.0,983.64,16.74,26.44,27.95,15.46,24.38,24.98,25.93,68.69,98363.71,17.56,25.1,25.4
2024-06-01 04:24:00,28.89,67.0,983.63,18.02,29.46,31.2,17.86,26.88,27.93,25.89,67.89,98365.13,17.99,27.06,28.2
2024-06-01 04:26:00,28.89,67.0,983.61,19.89,30.59,31.63,18.84,28.6,29.63,25.91,69.49,98366.66,18.9,30.45,32.6
2024-06-01 04:28:00,28.89,67.0,983.62,19.75,30.64,31.22,17.66,26.52,27.38,25.89,69.01,98367.52,19.26,30.61,31.86
2024-06-01 04:30:00,28.89,67.0,983.61,19.05,29.5,31.5,18.56,27.91,28.61,25.9,70.23,98366.03,19.94,28.94,30.62
2024-06-01 04:32:00,28.89,68.0,983.61,19.81,29.63,31.47,18.45,27.38,28.21,25.86,67.4,98364.21,21.11,32.25,33.21
2024-06-01 04:34:00,28.89,66.0,983.62,19.68,30.4,32.6,19.57,29.19,29.64,25.98,72.44,98364.02,22.22,34.08,35.4
2024-06-01 04:36:00,28.89,68.0,983.61,20.14,29.84,31.31,20.07,29.79,31.0,25.97,72.25,98364.79,21.95,33.3,34.25
2024-06-01 04:38:00,28.89,68.0,983.63,21.36,31.96,33.07,19.89,30.21,31.14,25.99,71.67,98365.67,22.6,34.38,35.0
2024-06-01 04:40:00,28.89,67.0,983.62,22.88,34.04,36.79,20.57,31.87,32.48,26.01,71.49,98367.15,23.3,34.12,34.92
2024-06-01 04:42:00,28.89,66.0,983.68,21.98,34.05,35.86,20.66,29.52,30.0,25.99,68.98,98367.34,22.19,34.58,36.26
2024-06-01 04:44:00,28.89,65.0,983.7,22.16,33.09,35.07,21.26,30.83,31.22,25.97,67.83,98368.28,23.05,34.48,35.61
2024-06-01 04:46:00,28.89,67.0,983.7,23.37,35.57,38.07,21.1,31.36,32.0,25.9,67.98,98371.08,23.09,34.81,36.3
2024-06-01 04:48:00,28.89,65.0,983.71,20.89,32.61,34.54,20.3,30.21,30.48,25.84,66.58,98372.37,24.15,36.33,37.72
2024-06-01 04:50:00,28.89,66.0,983.78,22.64,34.07,35.5,20.28,30.57,31.13,25.76,62.92,98374.76,22.1,33.56,35.33
2024-06-01 04:52:00,28.89,68.0,983.76,22.98,35.81,37.81,21.93,32.71,33.5,25.73,65.43,98375.05,22.39,33.88,34.55
2024-06-01 04:54:00,28.89,67.0,983.79,22.98,35.58,37.68,21.18,32.56,32.89,25.83,70.14,98376.94,24.46,37.85,39.4
2024-06-01 04:56:00,28.89,66.0,983.84,22.89,35.06,37.32,21.21,30.96,31.77,25.9,71.26,98376.32,24.95,37.88,39.51
2024-06-01 04:58:00,28.89,66.0,983.84,24.46,38.46,40.89,21.68,32.3,32.79,25.9,67.8,98378.01,25.49,37.64,39.39
2024-06-01 05:00:00,28.89,64.0,983.91,23.88,36.25,36.93,20.63,32.28,32.91,25.86,65.21,98382.77,23.94,35.6,38.15
2024-06-01 05:02:00,28.89,67.0,983.91,25.72,39.3,41.35,22.55,33.75,34.1,25.85,65.19,98388.33,23.2,35.61,36.67
2024-06-01 05:04:00,28.89,67.0,983.94,25.53,39.24,41.18,24.32,38.14,38.54,25.88,70.03,98392.08,26.11,40.56,41.72
2024-06-01 05:06:00,28.89,68.0,983.92,25.77,41.08,42.9,23.74,37.53,38.37,25.86,68.11,98393.23,27.11,41.44,42.88
2024-06-01 05:08:00,28.89,68.0,983.91,25.91,39.11,41.09,23.0,34.96,36.61,25.95,70.78,98391.26,27.15,40.06,41.52
2024-06-01 05:10:00,28.89,66.0,983.92,25.39,38.65,41.16,21.71,31.95,32.8,25.95,70.55,98389.96,25.78,39.52,41.32
2024-06-01 05:12:00,28.89,68.0,983.97,24.73,36.86,39.09,22.95,34.95,35.42,25.91,67.62,98392.54,25.09,37.76,39.01
2024-06-01 05:14:00,28.89,68.0,983.99,23.82,35.85,37.93,23.4,36.44,37.16,25.97,73.57,98396.98,25.9,39.44,40.42
2024-06-01 05:16:00,28.33,66.0,984.0,23.67,36.05,38.28,21.02,32.69,33.33,25.96,74.9,98401.03,25.32,39.17,40.24
2024-06-01 05:18:00,28.89,68.0,984.03,23.34,36.51,40.55,21.9,32.69,33.71,25.88,71.51,98403.77,24.75,36.9,39.3
2024-06-01 05:20:00,28.89,68.0,984.07,22.97,35.12,37.76,20.12,30.46,31.12,25.88,72.03,98406.34,24.61,37.35,38.84
2024-06-01 05:22:00,28.89,68.0,984.07,21.96,37.04,39.16,21.13,32.89,34.05,25.91,73.26,98407.21,23.64,36.83,38.25
2024-06-01 05:24:00,28.89,68.0,984.03,22.88,34.95,35.86,20.57,30.76,32.1,25.88,69.96,98406.52,23.38,35.06,36.94
2024-06-01 05:26:00,28.89,68.0,984.03,20.96,33.11,35.11,19.84,31.38,31.98,25.92,70.61,98404.71,22.8,33.72,35.01
2024-06-01 05:28:00,28.89,67.0,984.0,20.27,30.68,32.59,19.71,30.45,31.25,25.91,68.77,98401.82,22.09,33.65,34.79
2024-06-01 05:30:00,28.89,66.0,983.99,20.46,32.29,33.89,18.56,29.54,30.26,25.84,67.32,98400.84,21.78,32.46,33.84
2024-06-01 05:32:00,28.89,66.0,983.98,21.53,30.91,33.33,18.7,28.12,28.35,25.84,67.88,98401.64,21.59,33.52,35.06
2024-06-01 05:34:00,28.89,67.0,983.94,20.76,32.07,33.67,19.09,28.07,29.22,25.83,70.23,98401.56,21.75,32.25,33.29
2024-06-01 05:36:00,28.89,67.0,983.92,20.76,33.87,35.83,19.96,29.93,30.25,25.78,69.67,98398.79,21.82,34.79,35.99
2024-06-01 05:38:00,28.89,68.0,983.91,21.13,34.19,36.17,21.55,32.72,33.33,25.8,69.3,98394.38,22.94,35.51,36.76
2024-06-01 05:40:00,28.33,67.0,983.06,23.12,35.91,36.86,20.35,32.33,32.78,25.83,71.62,98390.76,23.96,37.44,39.04
2024-06-01 05:42:00,28.89,67.0,983.88,23.84,36.79,38.41,21.7,33.22,33.56,25.83,69.78,98390.83,23.32,36.21,37.36
2024-06-01 05:44:00,28.89,68.0,983.86,26.42,40.49,42.29,24.09,37.07,37.95,25.87,69.96,98390.9,26.76,41.94,43.88
2024-06-01 05:46:00,28.89,67.0,983.9,25.56,38.15,38.91,24.02,36.58,37.46,25.91,70.97,98391.03,27.18,42.78,44.3
2024-06-01 05:48:00,28.89,68.0,983.92,26.36,42.2,44.8,24.72,39.12,40.14,25.84,67.32,98393.02,25.84,38.58,39.61
2024-06-01 05:50:00,28.89,68.0,983.96,24.76,38.81,40.22,23.74,37.46,38.23,25.88,70.72,98395.33,26.52,40.75,42.08
2024-06-01 05:52:00,28.89,67.0,983.92,24.36,36.45,41.18,21.93,34.44,35.91,25.83,66.86,98395.56,26.12,39.64,40.9
2024-06-01 05:54:00,28.89,66.0,983.92,22.67,36.07,38.14,21.52,34.15,34.91,25.8,65.6,98395.57,24.3,36.81,37.64
2024-06-01 05:56:00,28.89,67.0,983.95,25.43,38.52,40.72,22.7,37.02,37.82,25.75,68.24,98394.93,25.25,38.5,40.36
2024-06-01 05:58:00,28.89,67.0,983.96,24.87,37.96,39.47,23.16,33.97,34.9,25.76,68.78,98395.49,24.75,37.8,39.33
2024-06-01 06:00:00,28.89,66.0,983.94,25.34,37.88,39.07,23.14,34.71,35.71,25.78,68.64,98395.9,24.64,37.52,39.28
2024-06-01 06:02:00,28.89,66.0,983.88,24.17,37.76,40.08,22.66,34.89,35.32,25.73,65.5,98392.95,25.68,38.55,40.16
2024-06-01 06:04:00,28.89,68.0,983.93,25.87,40.11,42.73,23.36,35.95,36.41,25.72,67.59,98391.07,24.26,37.11,38.45
2024-06-01 06:06:00,28.89,67.0,983.92,25.88,41.62,43.52,23.63,36.29,37.49,25.75,70.65,98392.66,27.32,42.04,43.22
2024-06-01 06:08:00,28.89,67.0,983.92,26.82,41.65,43.67,24.96,38.76,39.6,25.82,72.57,98395.57,28.19,42.88,44.22
2024-06-01 06:10:00,28.89,66.0,983.92,25.6,38.9,40.0,24.26,37.72,38.98,25.81,71.22,98394.82,27.54,42.65,44.45
2024-06-01 06:12:00,28.89,66.0,983.98,28.93,44.0,46.57,23.21,35.02,35.98,25.73,67.69,98394.02,25.89,37.94,40.08
2024-06-01 06:14:00,28.89,66.0,983.96,25.97,39.41,41.62,24.88,38.35,38.58,25.72,69.58,98396.44,27.84,42.91,43.78
2024-06-01 06:16:00,28.89,66.0,983.98,26.54,40.8,42.84,25.64,37.31,37.61,25.74,69.55,98396.66,26.75,40.28,41.94
2024-06-01 06:18:00,28.89,67.0,983.99,25.92,40.81,43.43,24.21,37.45,38.0,25.78,70.8,98397.83,27.55,40.9,42.88
2024-06-01 06:20:00,28.89,64.0,984.01,25.14,37.73,40.07,23.25,35.0,35.68,25.82,71.29,98400.68,26.96,40.38,41.56
2024-06-01 06:22:00,28.89,63.0,984.03,25.32,37.53,39.75,22.94,34.26,35.47,25.71,64.2,98402.13,25.12,37.34,39.3
2024-06-01 06:24:00,28.89,65.0,984.12,25.78,40.02,41.53,22.8,36.15,37.31,25.68,65.5,98406.31,25.7,38.76,39.65
2024-06-01 06:26:00,28.89,66.0,984.17,24.95,38.39,41.02,22.76,35.35,35.82,25.75,68.89,98412.96,26.74,41.44,43.32
2024-06-01 06:28:00,28.89,65.0,984.22,24.82,38.63,40.47,24.38,36.52,37.25,25.8,68.12,98417.98,25.91,40.4,41.66
2024-06-01 06:30:00,28.89,66.0,984.29,25.4,38.78,40.38,23.57,36.35,37.28,25.83,67.95,98422.37,24.16,37.24,39.7
2024-06-01 06:32:00,28.89,67.0,984.34,25.16,39.64,42.71,23.63,37.15,38.1,25.85,67.74,98428.03,26.79,41.29,42.76
2024-06-01 06:34:00,28.89,65.0,984.37,24.6,38.91,41.39,23.25,36.44,36.91,25.93,67.91,98435.11,25.44,39.5,41.58
2024-06-01 06:36:00,28.89,66.0,984.45,23.04,38.89,40.55,20.98,33.98,34.89,26.0,68.85,98440.92,23.45,35.96,37.14
2024-06-01 06:38:00,28.89,66.0,984.55,23.75,37.24,39.47,20.21,32.5,33.29,26.02,68.4,98446.22,23.46,38.05,41.44
2024-06-01 06:40:00,28.89,65.0,984.64,22.54,35.89,38.09,19.98,33.2,33.96,26.06,69.23,98454.72,24.29,35.79,36.54
2024-06-01 06:42:00,28.89,66.0,984.75,22.2,35.48,38.52,20.52,33.37,34.24,26.05,67.41,98463.83,22.01,34.34,35.4
2024-06-01 06:44:00,28.89,65.0,984.8,20.53,34.33,36.25,19.9,33.16,33.97,26.13,70.37,98473.87,22.69,36.88,38.76
2024-06-01 06:46:00,28.89,65.0,984.88,19.8,32.76,35.93,19.35,31.89,32.65,26.17,71.08,98483.22,21.3,34.21,36.17
2024-06-01 06:48:00,28.89,64.0,984.92,20.93,32.59,33.82,19.46,31.67,32.58,26.14,68.18,98488.3,20.8,33.3,35.14
2024-06-01 06:50:00,28.89,64.0,984.94,21.4,33.83,36.09,19.37,29.86,30.72,26.14,65.12,98491.99,19.65,32.78,34.22
2024-06-01 06:52:00,28.89,66.0,984.94,21.11,34.61,36.82,19.98,32.98,33.5,26.18,66.06,98492.97,19.9,31.44,33.85
2024-06-01 06:54:00,28.89,65.0,984.97,19.79,31.41,34.34,18.91,30.81,31.15,26.21,67.81,98495.53,20.92,33.67,34.62
2024-06-01 06:56:00,28.89,64.0,984.98,18.91,29.05,29.95,17.04,27.05,27.45,26.16,63.81,98495.32,20.1,31.18,32.08
2024-06-01 06:58:00,28.89,63.0,984.99,18.75,29.56,30.85,17.98,26.5,27.02,26.16,63.18,98496.98,19.39,30.69,31.71
2024-06-01 07:00:00,28.33,65.0,983.95,17.32,28.19,29.18,17.12,27.7,28.25,26.22,67.11,98500.36,19.56,31.82,33.55
2024-06-01 07:02:00,29.44,66.0,985.08,18.95,28.8,30.36,17.25,25.6,26.29,26.3,67.97,98503.34,19.1,30.09,31.16
2024-06-01 07:04:00,29.44,65.0,985.13,18.19,28.74,31.05,15.93,25.31,26.05,26.38,66.24,98510.13,18.11,27.65,28.72
2024-06-01 07:06:00,29.44,64.0,985.17,16.39,25.96,27.22,16.16,25.17,25.72,26.44,68.04,98515.53,18.0,27.4,28.28
2024-06-01 07:08:00,29.44,63.0,985.16,16.31,24.88,26.98,15.47,23.65,24.33,26.46,65.94,98517.61,17.21,25.4,26.49
2024-06-01 07:10:00,29.44,63.0,985.1,17.11,27.8,28.88,15.39,24.06,24.52,26.49,62.74,98514.79,16.39,25.72,27.05
2024-06-01 07:12:00,29.44,64.0,985.15,17.82,25.93,26.57,15.83,23.34,23.59,26.53,62.14,98510.92,17.09,25.59,26.55
2024-06-01 07:14:00,29.44,63.0,985.12,16.17,25.07,26.59,14.98,21.85,22.07,26.6,63.25,98512.43,16.16,25.54,26.51
2024-06-01 07:16:00,29.44,64.0,985.15,17.33,27.13,29.11,15.93,23.54,24.17,26.62,63.84,98514.19,16.29,24.79,25.02
2024-06-01 07:18:00,29.44,63.0,985.16,16.72,26.36,26.83,15.19,23.39,23.63,26.69,65.07,98515.95,16.75,24.82,25.72
2024-06-01 07:20:00,29.44,59.0,985.16,16.63,25.35,27.56,14.67,22.46,22.84,26.79,65.87,98516.94,15.96,23.86,24.59
2024-06-01 07:22:00,29.44,63.0,985.19,16.17,24.79,26.33,14.05,22.62,22.8,26.85,64.61,98516.27,16.08,24.02,24.44
2024-06-01 07:24:00,30.0,62.0,985.15,15.46,23.64,24.98,14.25,22.05,22.34,27.0,66.61,98518.27,15.04,23.64,24.49
2024-06-01 07:26:00,30.0,61.0,985.17,15.15,23.52,25.23,14.53,21.02,21.51,27.06,62.82,98516.59,15.66,23.52,24.3
2024-06-01 07:28:00,30.0,62.0,985.18,16.49,26.05,26.89,15.73,24.36,25.05,27.13,60.67,98513.76,16.55,24.6,24.92
2024-06-01 07:30:00,30.0,60.5,985.15,18.05,28.94,30.7,16.84,26.95,27.33,27.28,62.71,98511.19,17.11,25.71,26.72
2024-06-01 07:32:00,30.0,61.0,985.16,18.28,28.89,30.35,17.31,26.74,27.28,27.36,60.38,98509.9,18.14,27.62,28.8
2024-06-01 07:34:00,30.0,57.0,985.14,16.83,26.48,28.48,15.19,24.22,24.71,27.45,60.13,98510.72,18.05,26.89,27.32
2024-06-01 07:36:00,30.0,60.0,985.18,19.54,29.28,30.33,17.59,29.27,29.62,27.52,61.11,98511.36,19.12,29.26,30.48
2024-06-01 07:38:00,30.0,58.0,985.18,17.07,27.55,29.14,15.69,24.56,25.27,27.6,63.58,98511.71,19.48,29.81,31.45
2024-06-01 07:40:00,30.56,61.0,985.27,17.1,27.03,28.78,16.41,25.76,26.06,27.67,62.21,98511.71,17.12,25.99,26.8
2024-06-01 07:42:00,30.56,58.0,985.2,17.12,26.82,28.4,16.43,26.07,26.84,27.74,61.96,98515.39,17.48,26.56,27.85
2024-06-01 07:44:00,30.56,58.0,985.31,16.81,24.84,25.88,15.79,23.84,24.16,27.85,62.79,98517.25,17.88,27.01,28.08
2024-06-01 07:46:00,30.56,58.0,985.35,15.93,25.39,26.95,15.11,22.14,22.26,27.92,60.0,98518.37,17.08,24.96,26.49
2024-06-01 07:48:00,30.56,57.0,985.36,14.1,22.17,23.1,14.41,21.83,22.31,27.96,60.38,98525.65,15.32,22.91,23.8
